Make,Model,Year,Trim,Trim (description),Condition type,Base MSRP,Price,Colors exterior,Colors interior,Body type,Doors,Body seats,VIN,Mileage,Cylinders,Engine size (L),Horsepower (HP),Torque (ft-lbs),Torque (rpm),Drive terrain,Transmission,Engine type,Fuel type,Fuel tank capacity (gal),EPA combined MPG,EPA city MPG,EPA highway MPG,EPA electricity range (mi),EPA time to charge battery (at 240V) (hr),Battery capacity (kWh),Source JSON,Source URL,Source Name,Title status,Image URL,Region,State,Accidents reported,Owner,Rental use?,Date captured,Date added,Date modified,Days on market,Listing year
Ford,F-150,2019,Limited,Unknown,Used,Unknown,45950,Black,Brown,Utility,Unknown,Unknown,Unknown,42728,C,V6,450.0,Unknown,Unknown,Unknown,Manual,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
MINI,Cooper S,2010,Base,Unknown,Used,Unknown,6699,Yellow,Black,Utility,Unknown,Unknown,Unknown,97395,C,4,172.0,Unknown,Unknown,Unknown,Manual,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Mazda,Mazda3 i,2015,SV,Unknown,Used,Unknown,12000,Red,Black,Utility,Unknown,Unknown,Unknown,91700,C,4,155.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Mitsubishi,Lancer Evolution,2011,MR,Unknown,Used,Unknown,27000,White,Black,Utility,Unknown,Unknown,Unknown,94500,C,4,291.0,Unknown,Unknown,Unknown,Manual,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Chevrolet,Tahoe,2014,LTZ,Unknown,Used,Unknown,10995,Black,Black,Utility,Unknown,Unknown,Unknown,196300,C,8,320.0,Unknown,Unknown,Unknown,Automatic,Engine,E85 Flex Fuel,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Cadillac,CTS 3.6L,2015,Luxury,Unknown,Used,Unknown,19425,Majestic Plum Metallic,Light Platinum / Jet Black,Utility,Unknown,Unknown,Unknown,54259,G,24V,3.6L,Unknown,Unknown,Unknown,Manual,DOHC,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Acura,RDX w/Advance,2021,Package,Unknown,Used,Unknown,39798,White,Parchment,Utility,Unknown,Unknown,Unknown,36267,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Manual,Unknown,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Land,Rover Range Rover Sport Supercharged,2015,HSE,Unknown,Used,Unknown,19500,Black,Black,Utility,Unknown,Unknown,Unknown,175000,C,V6,340.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Chevrolet,Suburban 1500,2015,LTZ,Unknown,Used,Unknown,26900,White,Beige,Utility,Unknown,Unknown,Unknown,159000,C,8,355.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Chevrolet,Camaro,2016,2SS,Unknown,Used,Unknown,32000,Black,Black,Utility,Unknown,Unknown,Unknown,74000,C,8,455.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Chevrolet,Silverado 1500 Hybrid,2011,1HY,Unknown,Used,Unknown,20995,White,Black,Utility,Unknown,Unknown,Unknown,82963,C,8,332.0,Unknown,Unknown,Unknown,Automatic,Engine,Hybrid,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Cadillac,XT5,2019,Luxury,Unknown,Used,Unknown,27998,Red,Beige,Utility,Unknown,Unknown,Unknown,54323,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Manual,Unknown,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Nissan,Armada,2019,SL,Unknown,Used,Unknown,29000,Silver,Black,Utility,Unknown,Unknown,Unknown,59980,C,8,390.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Audi,Q5 S line,2022,Premium,Unknown,Used,Unknown,39998,Navarre Blue,Gray,Utility,Unknown,Unknown,Unknown,10120,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Manual,Unknown,Hybrid,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
BMW,X6 M,2017,Base,Unknown,Used,Unknown,65000,White,Red,Utility,Unknown,Unknown,Unknown,25000,C,8,567.0,Unknown,Unknown,Unknown,Manual,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
BMW,740,2012,i,Unknown,Used,Unknown,12700,Black,Black,Utility,Unknown,Unknown,Unknown,126000,6,Straight,326.0,Unknown,Unknown,Unknown,Automatic,Cylinder,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Toyota,Sequoia TRD,2020,Pro,Unknown,Used,Unknown,61599,White,Black,Utility,Unknown,Unknown,Unknown,37428,C,8,381.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Volkswagen,Jetta,2014,GLI,Unknown,Used,Unknown,15000,Black,Black,Utility,Unknown,Unknown,Unknown,99499,C,4,210.0,Unknown,Unknown,Unknown,Manual,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Honda,Crosstour,2012,EX-L,Unknown,Used,Unknown,12980,Gray,Gray,Utility,Unknown,Unknown,Unknown,90742,C,4,192.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Land,Rover Range Rover Sport,2014,Supercharged,Unknown,Used,Unknown,22500,White,Brown,Utility,Unknown,Unknown,Unknown,125000,C,8,510.0,Unknown,Unknown,Unknown,Automatic,Engine,E85 Flex Fuel,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Hyundai,Santa Fe Sport 2.0L Turbo,2018,Ultimate,Unknown,Used,Unknown,20000,Blue,Black,Utility,Unknown,Unknown,Unknown,71669,C,4,240.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Cadillac,XT5,2019,Luxury,Unknown,Used,Unknown,32368,Bronze Dune Metallic,Shara Beige,Utility,Unknown,Unknown,Unknown,44692,G,24V,3.6L,Unknown,Unknown,Unknown,Manual,DOHC,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Jaguar,F-TYPE,2018,R,Unknown,Used,Unknown,74900,Black,Red,Utility,Unknown,Unknown,Unknown,16002,C,8,550.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Toyota,FJ Cruiser,2014,Base,Unknown,Used,Unknown,41500,Blue,Black,Utility,Unknown,Unknown,Unknown,86000,C,V6,260.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Toyota,Tundra,2019,SR5,Unknown,Used,Unknown,42000,Blue,Black,Utility,Unknown,Unknown,Unknown,56000,C,8,381.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Nissan,300ZX,1993,Base,Unknown,Used,Unknown,7000,White,Black,Utility,Unknown,Unknown,Unknown,168000,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Manual,Unknown,–,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
RAM,1500,2017,Sport,Unknown,Used,Unknown,42500,Green,Black,Utility,Unknown,Unknown,Unknown,41789,C,8,395.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Ford,Focus,2014,SE,Unknown,Used,Unknown,9499,Gray,Black,Utility,Unknown,Unknown,Unknown,60109,C,4,160.0,Unknown,Unknown,Unknown,Automatic,Engine,E85 Flex Fuel,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Mercedes-Benz,GLE 350 Base,2020,4MATIC,Unknown,Used,Unknown,49995,Black,Black,Utility,Unknown,Unknown,Unknown,48000,C,4,255.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Acura,TL Type,2008,S,Unknown,Used,Unknown,11500,Gray,Beige,Utility,Unknown,Unknown,Unknown,122000,C,V6,286.0,Unknown,Unknown,Unknown,Manual,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Land,Rover Range Rover,2012,HSE,Unknown,Used,Unknown,16000,Gold,Brown,Utility,Unknown,Unknown,Unknown,102800,C,8,385.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
MINI,Convertible,2022,Cooper,Unknown,Used,Unknown,28000,Blue,Brown,Utility,Unknown,Unknown,Unknown,15544,C,3,134.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Mazda,CX-9,2019,Signature,Unknown,Used,Unknown,27500,Black,Red,Utility,Unknown,Unknown,Unknown,69771,C,4,227.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Acura,TLX,2023,Tech,Unknown,Used,Unknown,41998,Red,Black,Utility,Unknown,Unknown,Unknown,2118,T,DOHC,2.0,Unknown,Unknown,Unknown,Manual,Unknown,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Ford,F-150,2021,Raptor,Unknown,Used,Unknown,72950,Blue,Blue,Utility,Unknown,Unknown,Unknown,28260,C,V6,450.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Honda,Civic Si,2020,Base,Unknown,Used,Unknown,27500,Gray,Gray,Utility,Unknown,Unknown,Unknown,6025,C,4,205.0,Unknown,Unknown,Unknown,Manual,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Hyundai,Elantra,2018,SE,Unknown,Used,Unknown,15900,Gray,Gray,Utility,Unknown,Unknown,Unknown,32697,C,4,147.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Ford,Excursion,2001,Limited,Unknown,Used,Unknown,8000,White,–,Utility,Unknown,Unknown,Unknown,239000,C,10,310.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Jaguar,F-TYPE S British Design,2017,Edition,Unknown,Used,Unknown,45999,Black,Black,Utility,Unknown,Unknown,Unknown,34150,C,V6,380.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Honda,Ridgeline,2022,RTL-E,Unknown,Used,Unknown,38999,Radiant Red Metallic II,Black,Utility,Unknown,Unknown,Unknown,9642,G,24V,3.5L,Unknown,Unknown,Unknown,Manual,SOHC,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Pontiac,G6,2006,GTP,Unknown,Used,Unknown,5995,Gray,Black,Utility,Unknown,Unknown,Unknown,100545,C,V6,201.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Mercedes-Benz,C-Class C300,2021,4MATIC,Unknown,Used,Unknown,38998,Gray,Black,Utility,Unknown,Unknown,Unknown,11111,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Manual,Unknown,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Toyota,FJ Cruiser,2007,Base,Unknown,Used,Unknown,23977,Black,Black,Utility,Unknown,Unknown,Unknown,162000,C,V6,239.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Buick,Enclave,2020,Premium,Unknown,Used,Unknown,31650,Dark Moon Blue Metallic,Dark Galvanized,Utility,Unknown,Unknown,Unknown,87555,G,24V,3.6L,Unknown,Unknown,Unknown,Manual,DOHC,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Chevrolet,Tahoe,2015,LTZ,Unknown,Used,Unknown,25000,Silver,Black,Utility,Unknown,Unknown,Unknown,102200,C,8,355.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Bentley,Continental GTC,2013,V8,Unknown,Used,Unknown,77999,White,Black,Utility,Unknown,Unknown,Unknown,18950,C,8,500.0,Unknown,Unknown,Unknown,Manual,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Mercedes-Benz,SLK-Class SLK,2015,350,Unknown,Used,Unknown,30500,White,Red,Utility,Unknown,Unknown,Unknown,16000,C,V6,302.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Cadillac,Escalade Premium,2022,Luxury,Unknown,Used,Unknown,86999,Black,Black,Utility,Unknown,Unknown,Unknown,19250,C,8,420.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
BMW,535 i,2015,xDrive,Unknown,Used,Unknown,24995,Silver,Black,Utility,Unknown,Unknown,Unknown,65000,6,Straight,300.0,Unknown,Unknown,Unknown,Manual,Cylinder,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
MINI,Cooper S,2007,Base,Unknown,Used,Unknown,6250,Silver,Black,Utility,Unknown,Unknown,Unknown,110022,C,4,172.0,Unknown,Unknown,Unknown,Manual,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Bentley,Continental GT,2012,Base,Unknown,Used,Unknown,46999,White,Beige,Utility,Unknown,Unknown,Unknown,79089,C,12,567.0,Unknown,Unknown,Unknown,Automatic,Engine,E85 Flex Fuel,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Lexus,GX 460,2023,Premium,Unknown,Used,Unknown,64900,Black,Black,Utility,Unknown,Unknown,Unknown,2533,C,8,301.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Audi,Q7 3.0T Premium,2014,Plus,Unknown,Used,Unknown,15495,Silver,Black,Utility,Unknown,Unknown,Unknown,96273,C,V6,280.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Cadillac,CT6,2020,Luxury,Unknown,Used,Unknown,45480,Manhattan Noir Metallic,Shara Beige,Utility,Unknown,Unknown,Unknown,22187,G,24V,3.6L,Unknown,Unknown,Unknown,Manual,DOHC,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
GMC,Sierra 1500 SL Crew,2009,Cab,Unknown,Used,Unknown,20000,Red,–,Utility,Unknown,Unknown,Unknown,137000,C,8,295.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Nissan,GT-R,2009,Premium,Unknown,Used,Unknown,71999,White,–,Utility,Unknown,Unknown,Unknown,60747,C,V6,480.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Dodge,Ram 1500,2007,ST,Unknown,Used,Unknown,16000,Blue,Gray,Utility,Unknown,Unknown,Unknown,36500,C,V6,210.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Ford,Bronco Outer,2021,Banks,Unknown,Used,Unknown,54999,Blue,Gray,Utility,Unknown,Unknown,Unknown,19590,C,V6,315.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Nissan,GT-R Black,2015,Edition,Unknown,Used,Unknown,95000,White,Black,Utility,Unknown,Unknown,Unknown,16850,C,V6,545.0,Unknown,Unknown,Unknown,Manual,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Cadillac,Escalade ESV,2021,Sport,Unknown,Used,Unknown,105000,White,Beige,Utility,Unknown,Unknown,Unknown,4500,C,8,420.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Chevrolet,Cruze,2012,LT,Unknown,Used,Unknown,4900,Gray,White,Utility,Unknown,Unknown,Unknown,194000,C,4,138.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Lexus,GX 460,2020,Base,Unknown,Used,Unknown,47449,Nebula Gray Pearl,Rioja Red,Utility,Unknown,Unknown,Unknown,48210,M,32V,4.6L,Unknown,Unknown,Unknown,Manual,DOHC,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
BMW,750,2018,i,Unknown,Used,Unknown,41250,White,White,Utility,Unknown,Unknown,Unknown,81500,C,8,445.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Ford,F-150,2021,XLT,Unknown,Used,Unknown,39995,Agate Black Metallic,Black,Utility,Unknown,Unknown,Unknown,77107,P,24V,3.5L,Unknown,Unknown,Unknown,Manual,DOHC,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
BMW,535 i,2015,xDrive,Unknown,Used,Unknown,20950,Blue,Gray,Utility,Unknown,Unknown,Unknown,58664,6,Straight,300.0,Unknown,Unknown,Unknown,Automatic,Cylinder,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
